"","date","age","gender","comorbidity","comorbidity.N_Y","edu.cat","edu","vaccination_intention","vaccin_campaign","vaccin_encouragement","risk_probability_self","risk_consequence_self","risk_self","risk_probability_other","risk_consequence_other","risk_other","worries_relatives","worries_health","motv_vaccin_ident_2","motv_vaccin_ident_3","motv_vaccin_ident_4","motv_vaccin_exter_1","motv_vaccin_exter_2","motv_vaccin_exter_3","motv_vaccin_distrust_1","motv_vaccin_distrust_4","motv_vaccin_distrust_5","motv_vaccin_effort_1","motv_vaccin_effort_2","motv_vaccin_effort_3","gender.M_F"
"156","2020-11-27",61,"Male","No",0,"Secundary superior",4,4,1,1,2,2,1.5,2,1,1.16666666666667,1,3,2,3,3,5,4,3,5,5,5,1,1,1,0
"157","2020-11-27",60,"Female","Yes",1,"Secundary superior",4,4,4,4,3,4,2.83333333333333,4,4,3.5,4,4,4,5,4,2,1,3,3,2,2,2,1,1,1
"158","2020-11-27",76,"Male","No",0,"Bachelor technical",5,5,5,5,3,5,3.33333333333333,4,5,4.16666666666667,5,3,5,5,5,1,5,2,2,1,1,1,1,1,0
"159","2020-11-27",61,"Female","Yes",1,"Secundary superior",4,5,5,5,3,3,2.33333333333333,4,5,4.16666666666667,4,4,5,5,5,2,2,2,2,1,1,1,1,1,1
"160","2020-11-27",72,"Female","Yes",1,"Secundary superior",4,3,3,3,3,5,3.33333333333333,4,4,3.5,5,5,3,3,3,4,3,2,5,4,4,1,1,1,1
"161","2020-11-27",55,"Female","Yes",1,"Bachelor technical",5,4,3,3,3,3,2.33333333333333,4,3,2.83333333333333,5,4,4,4,3,3,3,3,5,3,3,2,2,3,1
"162","2020-11-27",70,"Female","Yes",1,"Bachelor technical",5,5,5,5,3,5,3.33333333333333,5,4,4.16666666666667,5,4,5,5,5,1,1,1,2,1,1,1,1,1,1
"163","2020-11-26",51,"Female","Yes",1,"Master",7,1,1,1,2,2,1.5,2,2,1.5,2,2,1,2,2,5,2,4,4,5,5,3,3,1,1
"164","2020-11-27",57,"Male","No",0,"Master",7,4,4,4,2,4,2.16666666666667,4,4,3.5,3,4,5,5,3,1,1,1,3,2,2,1,1,1,0
"165","2020-11-27",63,"Female","No",0,"Master",7,3,3,4,3,2,1.83333333333333,4,3,2.83333333333333,5,3,4,3,3,1,4,1,5,3,4,2,3,2,1
"166","2020-11-27",48,"Female","No",0,"Secundary superior",4,4,4,4,3,4,2.83333333333333,4,4,3.5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,1
"167","2020-11-27",59,"Female","No",0,"Secundary inferior",3,4,3,4,1,4,1.5,4,4,3.5,4,4,3,3,3,4,4,3,5,3,4,1,2,2,1
"168","2020-11-27",41,"Male","No",0,"Secundary superior",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,5,5,5,1,1,1,0
"169","2020-11-27",56,"Male","No",0,"Master",7,2,1,2,2,2,1.5,3,3,2.33333333333333,2,2,2,2,3,5,3,5,5,4,4,2,2,2,0
"170","2020-11-27",50,"Female","No",0,"Master",7,2,2,3,2,2,1.5,3,3,2.33333333333333,3,2,2,2,2,4,4,4,4,4,4,2,2,2,1
"171","2020-11-27",52,"Female","Yes",1,"Master",7,1,1,1,2,3,1.83333333333333,2,3,1.83333333333333,1,1,1,1,1,2,2,3,5,5,5,3,2,2,1
"172","2020-11-27",59,"Female","No",0,"Secundary inferior",3,5,5,5,1,4,1.5,5,4,4.16666666666667,5,1,5,5,5,1,5,1,2,1,2,1,1,1,1
"173","2020-11-27",52,"Female","No",0,"Secundary superior",4,2,2,3,3,3,2.33333333333333,4,4,3.5,4,3,3,3,3,4,4,3,4,3,4,2,2,2,1
"174","2020-11-27",57,"Male","No",0,"Bachelor technical",5,4,3,4,3,2,1.83333333333333,3,2,1.83333333333333,2,1,4,4,3,1,1,1,3,2,4,1,1,1,0
"175","2020-11-27",65,"Male","Yes",1,"Secundary inferior",3,5,3,4,2,4,2.16666666666667,3,4,2.83333333333333,4,3,5,5,5,1,4,2,2,1,1,1,1,1,0
"176","2020-11-27",70,"Male","Yes",1,"Secundary superior",4,5,4,5,3,3,2.33333333333333,3,4,2.83333333333333,4,2,5,5,5,2,3,3,3,2,2,1,1,1,0
"177","2020-11-27",64,"Male","Yes",1,"Bachelor technical",5,4,2,4,3,4,2.83333333333333,3,3,2.33333333333333,4,5,5,5,5,2,2,3,4,2,3,1,1,1,0
"178","2020-11-27",40,"Female","No",0,"Bachelor technical",5,3,2,3,5,4,4.16666666666667,4,4,3.5,4,4,2,4,4,5,5,4,5,4,5,2,2,2,1
"179","2020-11-27",59,"Female","No",0,"Secundary superior",4,2,1,2,3,5,3.33333333333333,4,5,4.16666666666667,5,5,3,3,1,4,4,4,5,5,5,1,1,1,1
"180","2020-11-27",48,"Female","No",0,"Bachelor technical",5,1,1,2,3,4,2.83333333333333,5,5,5,4,2,1,1,1,5,5,5,5,5,5,3,3,1,1
"181","2020-11-27",65,"Male","No",0,"Primary",2,4,4,5,2,4,2.16666666666667,4,4,3.5,4,3,5,5,4,1,1,1,3,1,1,1,1,1,0
"182","2020-11-27",39,"Male","No",0,"Master",7,4,5,5,2,4,2.16666666666667,4,4,3.5,3,3,4,4,3,3,3,4,5,3,4,1,2,2,0
"183","2020-11-27",67,"Male","Yes",1,"Bachelor university",6,4,4,5,2,4,2.16666666666667,4,5,4.16666666666667,4,4,5,5,5,1,2,1,4,2,2,1,1,1,0
"184","2020-11-27",65,"Female","Yes",1,"Master",7,5,4,4,3,4,2.83333333333333,4,4,3.5,4,4,5,5,5,1,1,1,3,1,3,1,1,1,1
"185","2020-11-27",54,"Female","No",0,"Secundary superior",4,4,3,4,2,3,1.83333333333333,4,3,2.83333333333333,2,2,3,3,3,4,4,3,5,4,4,2,2,2,1
"186","2020-11-27",72,"Female","Yes",1,"Secundary inferior",3,4,3,3,3,4,2.83333333333333,3,4,2.83333333333333,3,3,4,4,4,2,4,2,3,3,3,2,2,2,1
"187","2020-11-27",62,"Male","No",0,"Bachelor technical",5,5,5,5,1,3,1.33333333333333,2,3,1.83333333333333,4,2,5,5,5,2,4,2,2,2,2,2,2,2,0
"188","2020-11-27",41,"Female","No",0,"Master",7,1,1,1,3,1,1.33333333333333,4,2,2.16666666666667,2,3,1,1,1,4,4,4,5,5,5,4,5,4,1
"189","2020-11-27",69,"Female","No",0,"Master",7,5,4,5,2,4,2.16666666666667,4,3,2.83333333333333,5,1,5,5,4,1,1,1,1,1,1,1,1,1,1
"190","2020-11-27",58,"Female","No",0,"Master",7,5,5,5,3,4,2.83333333333333,4,4,3.5,3,5,5,5,5,2,1,1,2,1,1,1,1,1,1
"191","2020-11-27",32,"Female","No",0,"Bachelor technical",5,3,3,4,3,3,2.33333333333333,4,4,3.5,3,2,3,3,3,3,3,3,4,3,3,2,2,2,1
"192","2020-11-27",33,"Male","Yes",1,"Secundary superior",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,1,5,5,5,5,3,3,3,0
"193","2020-11-27",62,"Female","No",0,"Secundary inferior",3,5,5,5,1,3,1.33333333333333,3,4,2.83333333333333,3,2,5,5,5,1,5,2,1,1,2,1,1,1,1
"194","2020-11-27",41,"Female","No",0,"Bachelor technical",5,3,3,4,3,4,2.83333333333333,4,4,3.5,5,4,2,4,4,4,4,4,5,3,3,1,1,1,1
"195","2020-11-27",69,"Male","No",0,"Secundary superior",4,5,5,5,3,5,3.33333333333333,5,5,5,4,5,5,5,5,1,1,1,3,2,2,1,1,1,0
"196","2020-11-27",30,"Male","No",0,"Master",7,5,4,5,2,2,1.5,3,3,2.33333333333333,2,2,5,5,5,2,2,2,3,2,2,2,2,2,0
"197","2020-11-27",60,"Female","Yes",1,"Secundary superior",4,5,4,5,2,4,2.16666666666667,4,4,3.5,4,4,5,5,5,2,3,2,3,2,2,1,1,1,1
"198","2020-11-27",59,"Female","No",0,"Bachelor technical",5,2,2,4,2,4,2.16666666666667,4,3,2.83333333333333,3,4,4,4,4,2,2,2,4,2,3,2,2,2,1
"199","2020-11-27",55,"Female","No",0,"Secundary inferior",3,1,1,2,2,2,1.5,3,3,2.33333333333333,4,4,1,2,1,1,1,4,5,3,3,2,1,1,1
"200","2020-11-27",65,"Female","Yes",1,"Secundary inferior",3,3,1,3,3,3,2.33333333333333,4,4,3.5,5,3,4,4,4,2,2,2,5,3,4,1,1,1,1
"201","2020-11-27",50,"Female","No",0,"Master",7,3,2,3,4,3,2.83333333333333,4,3,2.83333333333333,5,4,3,3,3,3,3,3,4,3,3,2,1,1,1
"202","2020-11-27",40,"Male","No",0,"Master",7,1,1,1,1,1,1,2,2,1.5,2,4,1,1,1,5,5,3,5,5,5,1,2,1,0
"203","2020-11-27",19,"Male","No",0,"Secundary superior",4,5,2,5,1,2,1.16666666666667,3,3,2.33333333333333,4,3,4,5,5,2,4,3,3,2,3,2,2,2,0
"204","2020-11-27",48,"Male","No",0,"Master",7,5,5,5,3,3,2.33333333333333,4,3,2.83333333333333,4,3,5,5,5,1,1,1,1,1,2,1,1,1,0
"205","2020-11-27",74,"Female","Yes",1,"Secundary superior",4,1,1,1,3,4,2.83333333333333,3,3,2.33333333333333,4,3,1,1,1,2,1,2,4,4,3,4,4,4,1
"206","2020-11-27",76,"Male","Yes",1,"Secundary inferior",3,5,4,4,2,5,2.5,4,4,3.5,5,1,5,5,5,1,1,1,3,2,3,1,1,1,0
"207","2020-11-27",66,"Male","Yes",1,"Secundary inferior",3,5,5,5,3,3,2.33333333333333,4,5,4.16666666666667,5,5,5,5,5,1,5,3,3,2,1,1,1,1,0
"208","2020-11-27",64,"Female","No",0,"Secundary superior",4,4,4,4,3,4,2.83333333333333,3,4,2.83333333333333,4,4,4,4,4,3,4,3,3,2,2,1,1,1,1
"209","2020-11-27",59,"Male","No",0,"Secundary superior",4,5,5,5,3,3,2.33333333333333,4,4,3.5,5,3,5,5,5,1,4,1,5,2,5,1,1,1,0
"210","2020-11-27",58,"Female","Yes",1,"Secundary superior",4,4,4,4,3,4,2.83333333333333,4,4,3.5,4,3,4,3,4,3,4,3,4,3,2,2,2,2,1
"211","2020-11-27",57,"Female","No",0,"Bachelor technical",5,5,5,5,2,4,2.16666666666667,4,4,3.5,5,2,5,5,5,2,5,1,2,2,2,1,1,1,1
"212","2020-11-27",70,"Female","No",0,"Master",7,1,1,3,2,2,1.5,3,3,2.33333333333333,3,2,2,2,1,2,2,3,4,5,4,2,3,3,1
"213","2020-11-27",54,"Female","No",0,"Bachelor technical",5,5,5,5,2,3,1.83333333333333,3,3,2.33333333333333,5,4,5,5,5,1,1,1,1,1,1,1,1,1,1
"214","2020-11-27",72,"Male","Yes",1,"Bachelor technical",5,5,4,4,2,4,2.16666666666667,3,4,2.83333333333333,4,2,4,4,4,2,4,2,3,2,2,2,2,2,0
"215","2020-11-27",61,"Female","Yes",1,"Secundary inferior",3,3,3,3,2,5,2.5,4,4,3.5,4,4,3,3,3,3,3,3,4,3,4,3,2,3,1
"216","2020-11-27",62,"Male","No",0,"Bachelor technical",5,4,4,4,3,4,2.83333333333333,4,4,3.5,4,3,5,5,5,2,2,3,3,2,2,2,2,2,0
"217","2020-11-27",71,"Male","Yes",1,"Secundary superior",4,2,1,1,2,4,2.16666666666667,3,3,2.33333333333333,3,2,1,1,1,1,3,3,4,3,3,2,2,2,0
"218","2020-11-27",62,"Female","Yes",1,"Secundary inferior",3,4,3,5,3,4,2.83333333333333,4,4,3.5,4,4,5,5,4,1,1,3,3,1,3,1,1,1,1
"219","2020-11-27",64,"Female","Yes",1,"Secundary superior",4,3,3,3,1,2,1.16666666666667,3,3,2.33333333333333,5,5,4,4,4,3,3,3,4,3,3,2,2,4,1
"220","2020-11-27",78,"Male","No",0,"Bachelor technical",5,5,4,4,2,5,2.5,3,4,2.83333333333333,4,2,5,5,4,1,1,1,3,1,1,1,1,1,0
"221","2020-11-27",54,"Female","Yes",1,"Bachelor technical",5,4,3,4,3,4,2.83333333333333,4,3,2.83333333333333,4,4,4,4,4,2,2,2,3,3,2,1,1,1,1
"222","2020-11-27",33,"Female","No",0,"Secundary superior",4,2,1,2,3,4,2.83333333333333,4,4,3.5,4,5,1,3,1,3,3,2,5,5,5,1,2,2,1
"223","2020-11-27",28,"Male","No",0,"Secundary superior",4,4,2,2,2,2,1.5,3,4,2.83333333333333,1,3,4,4,4,1,1,1,2,1,1,1,1,1,0
"224","2020-11-27",70,"Male","No",0,"Bachelor technical",5,5,5,5,2,4,2.16666666666667,2,3,1.83333333333333,4,2,5,5,5,1,1,3,2,1,1,1,1,1,0
"225","2020-11-26",73,"Female","Yes",1,"Bachelor technical",5,5,3,4,4,5,4.16666666666667,4,4,3.5,4,4,4,4,4,2,3,3,3,3,2,2,2,2,1
"226","2020-11-27",60,"Female","No",0,"Secundary superior",4,2,2,2,2,2,1.5,3,3,2.33333333333333,2,2,2,2,2,4,4,4,5,3,4,2,2,2,1
"227","2020-11-27",74,"Female","No",0,"Secundary superior",4,4,3,3,2,3,1.83333333333333,2,2,1.5,4,4,4,4,4,2,2,2,3,3,3,2,2,2,1
"228","2020-11-27",58,"Male","No",0,"Secundary inferior",3,4,4,4,3,4,2.83333333333333,4,5,4.16666666666667,5,3,5,5,5,1,5,2,3,3,3,1,1,1,0
"229","2020-11-27",42,"Male","Yes",1,"Bachelor university",6,5,4,4,5,5,5,5,5,5,4,4,5,5,5,4,5,5,4,2,3,1,2,1,0
"230","2020-11-27",37,"Female","No",0,"Bachelor technical",5,4,4,5,4,4,3.5,3,2,1.83333333333333,4,4,5,5,5,3,4,3,4,2,2,1,1,2,1
"231","2020-11-27",61,"Male","No",0,"Master",7,5,5,5,1,2,1.16666666666667,2,2,1.5,3,2,5,5,4,2,2,2,1,1,2,1,1,1,0
"232","2020-11-27",60,"Male","Yes",1,"Secundary superior",4,1,1,1,1,2,1.16666666666667,1,2,1.16666666666667,3,1,1,1,1,4,3,4,5,5,5,2,3,1,0
"233","2020-11-27",32,"Male","No",0,"Secundary superior",4,5,5,5,2,3,1.83333333333333,4,3,2.83333333333333,3,2,5,5,5,1,1,1,1,1,1,1,1,1,0
"234","2020-11-27",64,"Male","Yes",1,"Secundary superior",4,5,5,5,2,4,2.16666666666667,4,4,3.5,3,4,5,5,5,3,3,3,1,1,1,1,1,1,0
"235","2020-11-27",65,"Male","Yes",1,"Primary",2,3,3,3,3,4,2.83333333333333,4,4,3.5,4,3,3,3,3,4,2,4,5,3,4,2,1,1,0
"236","2020-11-27",74,"Female","No",0,"Secundary inferior",3,5,3,5,2,5,2.5,2,4,2.16666666666667,4,3,5,5,5,2,4,1,2,2,2,1,1,1,1
"237","2020-11-27",63,"Male","No",0,"Bachelor technical",5,2,2,2,3,4,2.83333333333333,4,4,3.5,4,4,2,3,3,4,4,4,5,4,3,2,2,2,0
"238","2020-11-27",42,"Male","No",0,"Secundary superior",4,5,3,4,3,4,2.83333333333333,4,4,3.5,3,3,5,5,4,2,2,2,3,3,3,2,2,2,0
"239","2020-11-27",55,"Male","No",0,"Secundary superior",4,5,3,4,3,4,2.83333333333333,3,3,2.33333333333333,3,3,4,4,4,2,2,2,3,3,3,2,2,2,0
"240","2020-11-27",65,"Male","No",0,"Bachelor technical",5,3,2,3,1,5,1.66666666666667,4,4,3.5,4,2,4,4,4,3,2,4,5,4,5,1,1,1,0
"241","2020-11-26",53,"Female","No",0,"Secundary superior",4,3,3,3,2,3,1.83333333333333,2,2,1.5,4,2,2,2,2,3,3,4,5,5,5,5,4,2,1
"242","2020-11-27",61,"Female","Yes",1,"Secundary superior",4,4,4,5,3,5,3.33333333333333,4,4,3.5,4,4,4,4,4,1,2,1,2,1,2,1,1,1,1
"243","2020-11-27",23,"Male","No",0,"Secundary superior",4,1,5,4,2,3,1.83333333333333,4,2,2.16666666666667,2,2,4,2,3,1,1,2,5,5,4,1,1,1,0
"244","2020-11-27",51,"Female","Yes",1,"Bachelor university",6,1,1,2,2,2,1.5,2,2,1.5,2,2,1,2,2,5,2,4,4,5,5,1,2,1,1
"245","2020-11-27",57,"Female","No",0,"Bachelor technical",5,1,1,1,2,2,1.5,2,2,1.5,3,1,1,1,1,5,5,5,4,5,5,2,2,2,1
"246","2020-11-27",72,"Male","No",0,"Bachelor technical",5,5,4,5,3,4,2.83333333333333,3,4,2.83333333333333,4,2,5,5,5,2,2,2,2,2,2,2,2,2,0
"247","2020-11-27",51,"Female","Yes",1,"Bachelor technical",5,1,1,1,2,2,1.5,3,1,1.33333333333333,3,1,1,1,1,5,5,5,5,5,5,1,5,1,1
"248","2020-11-27",50,"Female","No",0,"Bachelor technical",5,1,1,3,2,1,1.16666666666667,3,2,1.83333333333333,3,1,1,1,1,4,1,2,5,5,5,1,1,1,1
"249","2020-11-27",52,"Female","No",0,"Secundary superior",4,1,1,1,2,4,2.16666666666667,1,2,1.16666666666667,3,1,1,1,1,3,1,3,5,5,3,3,5,1,1
"250","2020-11-27",63,"Female","No",0,"Primary",2,1,1,1,1,2,1.16666666666667,5,2,2.5,1,1,1,1,1,2,1,1,1,5,5,1,1,1,1
"251","2020-11-27",57,"Female","Yes",1,"Bachelor technical",5,1,1,1,3,3,2.33333333333333,3,3,2.33333333333333,3,3,1,1,1,4,4,3,4,4,4,1,1,1,1
"252","2020-11-27",33,"Female","No",0,"Secundary superior",4,4,5,4,3,3,2.33333333333333,3,3,2.33333333333333,3,3,4,4,4,2,2,2,4,3,3,2,2,2,1
"253","2020-11-27",32,"Female","No",0,"Master",7,1,1,3,3,2,1.83333333333333,3,2,1.83333333333333,2,2,1,2,4,5,2,5,5,4,5,1,1,1,1
"254","2020-11-27",47,"Male","No",0,"Master",7,2,1,2,2,2,1.5,3,3,2.33333333333333,4,2,1,1,2,5,5,4,5,5,4,2,2,2,0
"255","2020-11-27",24,"Female","No",0,"Bachelor technical",5,1,1,1,5,3,3.33333333333333,5,4,4.16666666666667,4,4,1,1,1,5,2,3,5,5,5,1,1,3,1
"256","2020-11-27",50,"Female","No",0,"Secundary inferior",3,5,4,5,3,3,2.33333333333333,4,4,3.5,4,3,5,5,5,2,2,2,2,2,2,2,2,2,1
"257","2020-11-27",61,"Male","Yes",1,"Secundary superior",4,4,4,4,4,5,4.16666666666667,4,3,2.83333333333333,5,5,5,5,5,2,2,3,3,3,1,1,1,1,0
"258","2020-11-27",60,"Female","Yes",1,"Secundary superior",4,4,3,3,2,4,2.16666666666667,3,4,2.83333333333333,4,3,3,4,4,3,3,3,5,3,3,1,1,1,1
"259","2020-11-27",42,"Female","No",0,"Master",7,5,4,5,2,3,1.83333333333333,3,4,2.83333333333333,1,2,5,5,5,1,2,2,4,2,2,1,1,1,1
"260","2020-11-27",54,"Female","No",0,"Bachelor university",6,1,1,1,1,2,1.16666666666667,2,2,1.5,3,1,1,1,1,3,3,3,5,5,5,3,3,2,1
"261","2020-11-27",58,"Male","No",0,"Bachelor technical",5,1,1,3,2,2,1.5,2,2,1.5,1,1,1,1,1,5,5,5,5,5,5,1,1,1,0
"262","2020-11-27",52,"Female","No",0,"Secundary superior",4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,5,5,5,1,5,5,5,5,5,1
"263","2020-11-27",35,"Male","No",0,"Master",7,3,2,4,3,2,1.83333333333333,4,3,2.83333333333333,4,3,4,4,3,2,2,2,3,3,3,2,2,2,0
"264","2020-11-27",36,"Female","No",0,"Master",7,1,1,1,3,3,2.33333333333333,3,3,2.33333333333333,2,1,1,1,1,4,3,4,4,4,4,1,1,1,1
"265","2020-11-27",32,"Female","No",0,"Bachelor technical",5,4,4,5,3,3,2.33333333333333,4,4,3.5,3,3,5,5,5,2,4,3,2,2,2,2,1,1,1
"266","2020-11-27",66,"Male","No",0,"Bachelor technical",5,5,4,4,2,4,2.16666666666667,3,5,3.33333333333333,3,3,5,5,4,1,1,2,3,1,2,1,1,1,0
"267","2020-11-27",47,"Male","No",0,"Bachelor technical",5,1,1,1,3,2,1.83333333333333,2,2,1.5,1,1,1,1,1,5,5,5,5,5,5,1,1,1,0
"268","2020-11-27",24,"Female","No",0,"Master",7,4,3,4,3,3,2.33333333333333,3,3,2.33333333333333,5,3,3,4,4,2,2,4,5,3,4,1,1,1,1
"269","2020-11-27",49,"Male","No",0,"Bachelor technical",5,1,1,1,1,2,1.16666666666667,2,1,1.16666666666667,1,1,1,1,1,4,1,3,5,5,5,3,1,1,0
"270","2020-11-27",67,"Male","No",0,"Secundary inferior",3,3,2,4,2,4,2.16666666666667,4,4,3.5,4,4,5,5,5,4,4,4,5,3,3,3,2,3,0
"271","2020-11-27",46,"Female","No",0,"Master",7,4,5,5,1,3,1.33333333333333,5,4,4.16666666666667,5,5,5,5,5,3,3,3,4,3,3,2,1,1,1
"272","2020-11-27",29,"Female","No",0,"Bachelor technical",5,5,3,5,1,2,1.16666666666667,4,4,3.5,1,1,5,5,4,1,1,1,1,1,1,1,1,1,1
"273","2020-11-27",72,"Female","No",0,"Secundary inferior",3,1,1,1,3,2,1.83333333333333,3,2,1.83333333333333,3,1,1,1,1,5,1,5,5,5,5,3,2,2,1
"274","2020-11-27",37,"Female","No",0,"Secundary inferior",3,1,1,1,5,3,3.33333333333333,5,2,2.5,1,1,1,2,2,5,5,4,5,5,4,2,1,1,1
"275","2020-11-27",41,"Male","No",0,"Bachelor technical",5,1,1,1,2,1,1.16666666666667,3,1,1.33333333333333,4,1,1,1,1,1,1,1,5,5,5,1,1,1,0
"276","2020-11-27",24,"Female","No",0,"Bachelor university",6,3,1,3,1,4,1.5,4,4,3.5,5,3,3,4,5,3,4,4,5,4,5,1,1,1,1
"277","2020-11-27",58,"Female","No",0,"Secundary inferior",3,4,3,4,2,4,2.16666666666667,5,5,5,4,4,5,5,5,4,4,3,4,3,3,2,2,2,1
"278","2020-11-27",48,"Male","No",0,"Secundary superior",4,5,5,5,3,3,2.33333333333333,4,4,3.5,4,3,5,5,4,1,1,1,3,3,3,1,1,1,0
"279","2020-11-27",62,"Female","Yes",1,"Bachelor technical",5,5,3,3,2,4,2.16666666666667,4,4,3.5,4,3,5,5,5,1,1,1,3,1,1,1,1,1,1
"280","2020-11-27",65,"Male","Yes",1,"Master",7,5,4,4,4,5,4.16666666666667,5,4,4.16666666666667,4,4,5,5,5,1,1,1,1,1,1,1,1,1,0
"281","2020-11-27",69,"Female","Yes",1,"Secundary inferior",3,1,2,1,3,3,2.33333333333333,2,3,1.83333333333333,4,2,1,5,5,2,2,2,4,4,4,1,2,2,1
"282","2020-11-27",51,"Male","No",0,"Bachelor technical",5,1,1,1,1,5,1.66666666666667,4,5,4.16666666666667,4,4,2,2,2,5,2,4,4,3,4,2,2,2,0
"283","2020-11-27",46,"Female","No",0,"Master",7,5,3,4,2,3,1.83333333333333,4,3,2.83333333333333,2,2,5,5,5,2,2,3,2,2,2,1,1,1,1
"284","2020-11-27",62,"Male","Yes",1,"Bachelor university",6,4,4,4,2,3,1.83333333333333,3,3,2.33333333333333,4,4,5,5,5,3,4,3,3,3,2,1,1,1,0
"285","2020-11-27",65,"Female","Yes",1,"Primary",2,5,5,4,3,5,3.33333333333333,5,5,5,5,4,5,5,5,1,1,2,2,2,5,1,1,1,1
"286","2020-11-27",45,"Female","No",0,"Bachelor technical",5,5,4,5,3,3,2.33333333333333,4,3,2.83333333333333,3,2,5,5,5,1,1,1,3,1,2,2,1,1,1
"287","2020-11-27",42,"Female","No",0,"Secundary superior",4,1,1,1,1,1,1,2,2,1.5,1,1,1,1,1,1,1,1,5,3,5,4,4,2,1
"288","2020-11-27",62,"Male","Yes",1,"Bachelor technical",5,5,5,5,3,4,2.83333333333333,4,4,3.5,4,4,5,5,5,1,2,2,2,2,2,2,1,1,0
"289","2020-11-27",45,"Female","No",0,"Secundary inferior",3,5,5,5,2,2,1.5,3,3,2.33333333333333,3,2,5,5,5,2,2,2,1,1,1,1,1,1,1
"290","2020-11-27",50,"Female","No",0,"Secundary superior",4,3,3,3,3,4,2.83333333333333,4,4,3.5,4,3,3,3,3,4,2,4,5,3,4,1,1,1,1
"291","2020-11-27",36,"Female","No",0,"Bachelor technical",5,1,1,2,1,1,1,1,1,1,4,1,1,1,1,5,4,5,5,4,5,2,2,1,1
"292","2020-11-27",69,"Female","Yes",1,"Bachelor technical",5,1,4,5,2,5,2.5,4,4,3.5,3,4,5,5,5,1,1,1,1,2,3,1,1,1,1
"293","2020-11-27",58,"Female","No",0,"Bachelor technical",5,1,5,5,4,4,3.5,4,4,3.5,4,5,5,5,5,1,1,1,2,1,2,1,1,1,1
"294","2020-11-27",40,"Male","No",0,"Master",7,3,2,3,3,1,1.33333333333333,3,3,2.33333333333333,2,2,3,3,4,4,3,4,3,3,4,2,2,2,0
"295","2020-11-27",55,"Female","No",0,"Secundary superior",4,1,1,1,2,2,1.5,3,3,2.33333333333333,3,1,1,1,1,4,1,4,5,5,5,1,1,1,1
"296","2020-11-27",63,"Female","No",0,"Bachelor technical",5,5,4,5,3,3,2.33333333333333,4,4,3.5,4,3,5,5,5,1,1,1,3,1,1,1,1,1,1
"297","2020-11-27",49,"Male","No",0,"Bachelor technical",5,5,5,5,3,5,3.33333333333333,4,4,3.5,5,4,5,5,5,1,1,1,1,1,1,1,1,1,0
"298","2020-11-27",61,"Female","No",0,"Secundary superior",4,1,1,3,2,2,1.5,3,4,2.83333333333333,4,2,1,1,1,4,1,4,5,4,3,1,2,1,1
"299","2020-11-27",26,"Female","No",0,"Master",7,4,4,4,3,2,1.83333333333333,3,3,2.33333333333333,4,2,4,4,4,2,2,4,3,3,3,2,2,2,1
"300","2020-11-27",18,"Male","No",0,"Secundary superior",4,1,1,5,2,1,1.16666666666667,2,1,1.16666666666667,1,1,5,1,1,5,5,5,5,3,1,1,1,1,0
"301","2020-11-27",26,"Female","No",0,"Secundary superior",4,1,2,2,2,1,1.16666666666667,4,3,2.83333333333333,4,4,1,1,1,1,1,4,5,5,5,2,2,2,1
"302","2020-11-27",59,"Female","No",0,"Bachelor technical",5,4,2,4,2,4,2.16666666666667,4,4,3.5,3,2,4,4,4,3,4,3,4,3,3,2,2,2,1
"303","2020-11-27",52,"Male","No",0,"Secundary superior",4,5,3,4,3,4,2.83333333333333,4,4,3.5,4,2,5,5,5,2,3,3,4,2,2,2,1,1,0
"304","2020-11-27",56,"Female","No",0,"Bachelor technical",5,4,3,4,3,4,2.83333333333333,3,4,2.83333333333333,5,4,5,5,5,2,2,1,4,2,3,2,1,1,1
"305","2020-11-27",38,"Female","No",0,"Master",7,1,2,2,4,2,2.16666666666667,4,2,2.16666666666667,4,1,2,2,2,2,4,3,5,5,5,2,1,1,1
"306","2020-11-27",71,"Female","Yes",1,"Bachelor technical",5,4,2,3,3,4,2.83333333333333,4,4,3.5,3,4,3,4,3,3,2,2,4,3,3,2,2,2,1
"307","2020-11-27",66,"Male","No",0,"Master",7,1,1,2,4,3,2.83333333333333,3,3,2.33333333333333,3,4,1,1,1,5,1,3,5,5,5,2,3,2,0
"308","2020-11-27",76,"Female","Yes",1,"Bachelor technical",5,5,4,4,3,5,3.33333333333333,4,4,3.5,5,4,5,5,5,1,4,1,1,2,2,1,1,1,1
"309","2020-11-27",66,"Female","Yes",1,"Secundary superior",4,3,2,2,3,2,1.83333333333333,3,2,1.83333333333333,2,2,3,3,2,4,4,3,5,4,4,2,2,2,1
"310","2020-11-27",63,"Male","Yes",1,"Bachelor technical",5,4,3,4,3,5,3.33333333333333,4,4,3.5,4,4,5,5,5,2,2,3,3,2,2,2,2,2,0
"311","2020-11-27",59,"Female","No",0,"Master",7,1,1,1,3,1,1.33333333333333,3,3,2.33333333333333,1,1,1,1,1,1,1,5,5,5,5,3,1,1,1
"312","2020-11-27",75,"Male","Yes",1,"Bachelor university",6,5,4,4,3,4,2.83333333333333,4,4,3.5,4,2,5,4,4,2,2,1,3,1,2,1,1,1,0
